,id,type,title,director,country,release_year,rating,genre,duration_in_min,duration_in_seasons
5877,5877,Movie,Nee Needala,DASARI NAGESWARA RAO,Italy,2021,16+,"Drama, Horror",117,0
5878,5878,Movie,Narbachi Wadi,Aditya Ajay Sarpotdar,Italy,2013,13+,"Comedy, Drama",119,0
5879,5879,Movie,Meera Mathur,RAHUL KUMAR SINGH,Italy,2021,18+,Drama,91,0
5880,5880,Movie,Kopy Kings,Greg Dorchak,Italy,2016,18+,"Arthouse, Comedy",94,0
5881,5881,Movie,Karuppankaatu Valasu,Selvendran,Italy,2020,13+,"Action, Comedy, Drama",110,0
5882,5882,Movie,"Hangmen Also Die - WWII Suspense Classic, Produced & Directed By Fritz Lang, Uncut!",Fritz Lang,Italy,1943,13+,"Action, Drama, Suspense",134,0
5883,5883,Movie,Gaiir,Satish Rajwade,India,2009,ALL,Suspense,148,0
5884,5884,Movie,"Fiesta - 1941 Color Musical Comedy w/ Jorge Negrete, Anne Ayars",LeRoy Prinz,Italy,1941,13+,"Arts, Entertainment, and Culture, Comedy, Drama",44,0
5885,5885,Movie,Fatal Fury,Hiroshi Fukutomi,Italy,1992,13+,"Action, Drama",100,0
5886,5886,Movie,Fanboys,Kyle Newman,Italy,2021,13+,"Action, Drama",90,0
5887,5887,Movie,"Ed Wood's ""The Violent Years"" - An Exploitation Schlock Classic",William Morgan,Italy,1956,13+,"Comedy, Drama, Suspense",57,0
5888,5888,Movie,Death by a Thousand Cuts,"Jake Kheel, Juan Mejia Botero",Italy,2019,16+,Documentary,74,0
5889,5889,Movie,Coming For The King,Jermaine Smith,Italy,2021,18+,Drama,66,0
5890,5890,Movie,"Cisco Kid in - ""Wedding Blackmail"" & ""False Marriage""","Paul Landres, Derwin Abrahams",Italy,1950,13+,"Action, Comedy, Western",53,0
5891,5891,Movie,"Cisco Kid in - ""Phoney Sheriff"" & ""Lynching Story""",Paul Landres,Italy,1950,13+,"Action, Comedy, Western",53,0
5892,5892,Movie,Assamiyin America Payanam,G. Nageswara Reddy,Italy,2021,13+,Comedy,124,0
5893,5893,Movie,A Friendship,Abu Nizam,Italy,2021,13+,"Arthouse, Drama",84,0
5894,5894,Movie,Morphle - Underwater Kids Cartoons and More Magical Stories,Arthur van Merwijk,Italy,2020,ALL,"Animation, Kids",23,0
5895,5895,Movie,Little Baby Bus - Superhero Red Bus & More Kids Cartoons,Moonbug Entertainment,Italy,2020,ALL,Kids,30,0
5896,5896,Movie,Little Baby Bum - Wheels on the Bus & More Vehicle Songs for Kids,Unknown,Italy,2020,ALL,Kids,31,0
5897,5897,Movie,IVÁN MARÍN: WHY THE HELL?,Fernando Ayllón,Italy,2020,16+,Comedy,70,0
5898,5898,TV Show,Water Helps The Blood Run,Unknown,Italy,2020,13+,"Comedy, Drama, Kids",0,1
5899,5899,Movie,"Van Johnson in Go For Broke - A War Film Classic, Uncut & Restored",Robert Pirosh,Italy,1951,13+,"Action, Drama",91,0
5900,5900,Movie,Ungli,Renzil D'Silva,India,2014,13+,"Comedy, Drama, Suspense",114,0
5901,5901,Movie,Unforgivable,Graeme Campbell,Italy,1996,13+,Drama,88,0
5902,5902,Movie,True,Shyam Mandala,Italy,2021,13+,"Romance, Suspense",90,0
5903,5903,Movie,Timepass love antey,GS Goutham Krishna,Italy,2021,18+,"Drama, Romance",102,0
5904,5904,Movie,The Rising Voices Story,Kwanza Nicole Gooden,Italy,2021,16+,Documentary,16,0
5905,5905,Movie,The Parish,David S. Hogan,Italy,2021,16+,"Horror, Suspense",82,0
5906,5906,Movie,The Hike,Chip Taylor Communications,Italy,2021,18+,"Action, Horror",92,0
5907,5907,Movie,The green force,Sudhirdurlabh tandel,Italy,2021,7+,Action,107,0
5908,5908,Movie,The Cookie Project,John Gaspard,Italy,2015,18+,"Comedy, Drama",87,0
5909,5909,Movie,The Book of Job,Andrew Oh,Italy,2021,13+,"Comedy, Drama",91,0
5910,5910,Movie,Tehreer,Madasir Dar,Italy,2021,13+,Drama,22,0
5911,5911,Movie,Sucker Punch,Malcolm Martin,Italy,2011,17+,Action,91,0
5912,5912,TV Show,Starting Up,Unknown,Italy,2021,16+,Drama,0,1
5913,5913,Movie,Soñadora: A Rising Voices Film,Stacy Pascal Gaspard,Italy,2021,13+,"Drama, Science Fiction",13,0
5914,5914,Movie,Sol Invictus,Ben Carland,Italy,2021,13+,"Action, Drama, Science Fiction",83,0
5915,5915,Movie,Soft Sounds of Peeling Fruit: A Rising Voices Film,Shelly Yo,Italy,2021,13+,Drama,14,0
5916,5916,Movie,Shoebox: A Rising Voices Film,David Fortune,Italy,2021,13+,Drama,15,0
5917,5917,Movie,Sherni,Amit Masurkar,Italy,2021,ALL,Drama,131,0
5918,5918,Movie,Sharing the Secret,Katt Shea,United States,2000,16+,"Drama, Young Adult Audience",90,0
5919,5919,Movie,Shaandaar,Vikas Bahl,India,2015,13+,"Comedy, Drama, Romance",143,0
5920,5920,TV Show,Sergio Ramos,Unknown,Spain,2021,16+,"Sports, Unscripted",0,2
5921,5921,TV Show,September Mornings,Unknown,Italy,2021,13+,Drama,0,1
5922,5922,TV Show,Sandra The Fairy Tale Detective,Unknown,Italy,2007,7+,"Action, Animation, Kids",0,1
5923,5923,Movie,Razor Sharpe,Troy N. Ashford,Italy,2001,18+,"Action, Drama",97,0
5924,5924,Movie,Race Against Time: The Search for Sarah,Fred Gerber,Italy,1996,13+,"Drama, Suspense",86,0
5925,5925,Movie,Private Property - A Psycho-Sexual Thrill Ride,Leslie Stevens,Italy,1960,16+,"Action, Drama, Suspense",79,0
5926,5926,Movie,Pororo Musical - Pororo Bugs Adventure,Pororo the Little Penguin,Italy,2021,ALL,"Animation, Kids",20,0
5927,5927,Movie,Pororo Movie - Pororo vs Shark,Pororo the Little Penguin,Italy,2020,ALL,"Animation, Kids",20,0
5928,5928,Movie,Pororo Movie - Pororo & Loopy's Adventure,Pororo the little penguin,Italy,2020,ALL,"Animation, Kids",22,0
5929,5929,Movie,Philadelphia (4K UHD),Jonathan Demme,United States,1993,17+,Drama,126,0
5930,5930,Movie,Only The Moon Stands Still: A Rising Voices Film,Johnson Cheng,Italy,2021,13+,Drama,23,0
5931,5931,TV Show,Lucky Fred,Unknown,Italy,2009,7+,"Action, Animation, Kids",0,1
5932,5932,Movie,LOL,Lisa Azuelos,United States,2012,13+,"Comedy, Drama",97,0
5933,5933,Movie,La Chica del Lago,Jorge Bastidas Zea,Italy,2018,18+,"Drama, Science Fiction",70,0
5934,5934,Movie,Kuch Kuch Hota Hai,Karan Johar,India,1998,ALL,"Comedy, Drama, Music Videos and Concerts",185,0
5935,5935,Movie,Killer Concept,Glenn Payne,Italy,2021,16+,"Horror, Suspense",81,0
5936,5936,Movie,KiiYii - Johny Johny Yes Papa & More Nursery Rhymes for Kids,Moonbug Entertainment,Italy,2020,ALL,Kids,26,0
5937,5937,Movie,Khichadi,V.K. Naik,Italy,1985,ALL,"Comedy, Drama",136,0
5938,5938,Movie,Kapoor & Sons,Shakun Batra,Italy,2016,13+,"Comedy, International",138,0
5939,5939,Movie,Kabhi Khushi Kabhie Gham,Karan Johar,India,2001,ALL,"Drama, Romance",209,0
5940,5940,Movie,Kabhi Alvida Naa Kehna,Karan Johar,India,2006,13+,Romance,192,0
5941,5941,Movie,Kaathadi,J. Ramesh,Italy,2021,13+,"Drama, Kids, Special Interest",86,0
5942,5942,Movie,Kaal,Soham Shah,Italy,2005,13+,Suspense,126,0
5943,5943,Movie,John Wayne & Maureen O'Hara in McKlintock! - The Uncut Classic With Bonus Footage,Andrew V. McLaglen,Italy,1963,13+,"Comedy, Drama, Western",131,0
5944,5944,Movie,Jean-François and the meaning of life,Sergi Portabella,Italy,2018,13+,"Arthouse, Young Adult Audience",85,0
5945,5945,Movie,Humpty Sharma Ki Dulhania,Shashank Khaitan,India,2014,13+,"Comedy, Drama, Romance",131,0
5946,5946,Movie,Huella: A Rising Voices Film,Gabriela Ortega,Italy,2021,16+,Suspense,14,0
5947,5947,Movie,Hasee Toh Phasee,Vinil Matthew,Italy,2014,13+,"Comedy, Drama, International",135,0
5948,5948,Movie,Happy Anniversary,Deep Basu,Italy,2021,16+,Suspense,23,0
5949,5949,Movie,Gumrah,Mahesh Bhatt,India,1993,13+,"Action, International, Suspense",149,0
5950,5950,Movie,Gretchen - The Tragedy,Michael Junghanns,Italy,2020,16+,Drama,10,0
5951,5951,Movie,Gori Tere Pyar Mein,Punit Malhotra,India,2013,13+,"Comedy, Romance",144,0
5952,5952,Movie,Galipattam,j ramesh,Italy,2021,13+,"Drama, Kids, Special Interest",86,0
5953,5953,TV Show,Flying Tiger 2,Unknown,Italy,2019,14+,Action,0,1
5954,5954,Movie,Flames: A Rising Voices Film,"Deondray Gossfield, Quincy LeNear Gossfield",Italy,2021,16+,Drama,13,0
5955,5955,Movie,Ee Kathalo Paatralu Kalpitam,Abhiram M,Italy,2021,13+,"Drama, Suspense",117,0
5956,5956,Movie,Eddie Griffin: You Can Tell 'Em I Said It,Jay Karas,Italy,2011,18+,"Comedy, Special Interest",82,0
5957,5957,Movie,Duplicate,Mahesh Bhatt,India,1998,ALL,"Comedy, Suspense",165,0
5958,5958,Movie,Duniya,Ramesh Talwar,India,1984,ALL,"Drama, International",170,0
5959,5959,Movie,Don't Look Back,Shea Wageman,Italy,2011,13+,Drama,82,0
5960,5960,Movie,Derpy Bacon & mEGGz,Vincent Carter,Italy,2021,13+,"Animation, Comedy",54,0
5961,5961,Movie,Crypto Legacy (2021),Charles A Townsend,Italy,2021,16+,"Action, Comedy, Horror",72,0
5962,5962,Movie,Craig Ferguson: I'm Here To Help,Jay Chapman,Italy,2013,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",81,0
5963,5963,Movie,Comfort: A Rising Voices Film,Boma Iluma,Italy,2021,16+,Drama,14,0
5964,5964,Movie,Coche Bomba: A Rising Voices Film,Kantú Lentz,Italy,2021,16+,Drama,11,0
5965,5965,Movie,Cinephile: A Rising Voices Film,Dre Ryan,Italy,2021,18+,Drama,16,0
5966,5966,Movie,Chittibabu,Ajay Koundinya,Italy,2021,16+,Drama,112,0
5967,5967,Movie,Chakwa,Jatin Satish Wagle,Italy,2003,ALL,Suspense,131,0
5968,5968,Movie,Brothers,Karan Malhotra,"India, United States",2015,13+,"Action, Drama, Sports",155,0
5969,5969,Movie,Boonie Bears: The Big Top Secret,Leon Ding,Italy,2021,7+,"Animation, Comedy, Kids",99,0
5970,5970,Movie,Blanc de Blanc,Lucas McNelly,Italy,2009,16+,Drama,79,0
5971,5971,Movie,Bhairu Pailwan Ki Jai Ho,Pravin Raja Karale,Italy,2010,ALL,"Comedy, Drama",136,0
5972,5972,TV Show,BabyBus - Dinosaur Songs,Unknown,Italy,2019,ALL,Kids,0,1
5973,5973,Movie,Aurinko In Adagio: A Rising Voices Film,Elisee Junior St Preux,Italy,2021,13+,Drama,15,0
5974,5974,Movie,Agneepath,Mukul Anand,Italy,1990,13+,"Action, Drama",174,0
5975,5975,Movie,Agent Revelation,Derek Ting,Italy,2021,16+,"Action, Science Fiction",86,0
5976,5976,TV Show,A Witch's Love,Unknown,Italy,2014,13+,"Comedy, Romance",0,1
5977,5977,TV Show,"""The Paramedic Angel""",Unknown,Italy,2021,ALL,Drama,0,1
5978,5978,Movie,Solo mía,Javier Balaguer,Italy,2001,16+,Drama,96,0
5979,5979,Movie,Ringolevio,Kristin Peterson Kaszubowski,Italy,2020,18+,"Comedy, Drama, Romance",81,0
5980,5980,Movie,Killer Assistant,"MarVista Entertainment,  Inc.",Italy,2016,UNRATED,Suspense,90,0
5981,5981,Movie,Fugitive Pieces,Jeremy Podeswa,Italy,2008,17+,"Drama, Military and War",106,0
5982,5982,Movie,Delaware Shore,Raghav Peri,Italy,2018,18+,"Drama, Horror",98,0
5983,5983,Movie,"Willie, Jamaley & The Cacacoon","Tyler Schnabel, Ryan Dellaquila",Italy,2020,16+,"Action, Comedy, Science Fiction",72,0
5984,5984,TV Show,The Romance of Tiger and Rose,Unknown,Italy,2020,13+,"Comedy, Drama, Science Fiction",0,1
5985,5985,Movie,The Return of Eliot Ness,James A. Contner,Italy,1991,16+,"Drama, Suspense",94,0
5986,5986,Movie,The Ark of Disperata,Edoardo Winspeare,Italy,2017,13+,"Comedy, Drama",111,0
5987,5987,TV Show,Ryan Defrates: Secret Agent,Unknown,Italy,2021,7+,"Action, Animation, Kids",0,1
5988,5988,Movie,Monk,Ties Schenk,Italy,2017,13+,"Comedy, Drama, Kids",71,0
5989,5989,Movie,Jawani Phir Nahi Ani,Nadeem Baig,Italy,2020,16+,"Comedy, Kids",156,0
5990,5990,TV Show,HobbyKids Adventures by pocket.watch: The Complete Collection,Unknown,Italy,2019,ALL,"Animation, Kids",0,2
5991,5991,TV Show,Age of the Living Dead,Unknown,Italy,2021,16+,"Action, Science Fiction",0,1
5992,5992,TV Show,The Adventures of Joe Coodryette,Unknown,Italy,2021,7+,"Animation, Kids",0,1
5993,5993,TV Show,Inside Sportfishing,Unknown,Italy,2021,13+,"Documentary, Sports",0,1
5994,5994,Movie,Calm Like A Bomb,Mauro Russo Rouge,Italy,2021,18+,"Action, Suspense",82,0
5995,5995,Movie,Big Kill,Scott Martin,Italy,2018,17+,"Action, Western",126,0
5996,5996,Movie,Who Gets The Dog,Huck Botko,Italy,2016,8+,"Arthouse, Arts, Entertainment, and Culture, Comedy",96,0
5997,5997,Movie,Varappogum 24 Manikkul,Sreenivass Redde,Italy,2019,13+,"Drama, Romance, Suspense",131,0
5998,5998,Movie,Tik Tok Tripura Sundari,G.K.Kumar,Italy,2021,13+,Romance,60,0
5999,5999,Movie,The Wrong One,Yaa Boaa  Aning,Italy,2019,16+,Horror,25,0
6000,6000,Movie,Sin Pepitas en la Lengua,"Juan Carlos Garcia de Paredes, Carlos Garcia de Paredes",Italy,2021,16+,Comedy,88,0
6001,6001,Movie,Rex Park: Curse of the Golden Buddha,Jason Park,Italy,2021,18+,Comedy,86,0
6002,6002,Movie,Quarantine Girl,"Nicole D'Angelo, Gregory Hatanaka",Italy,2020,18+,Comedy,62,0
6003,6003,Movie,Prem Qaidi,K. Muralimohana Rao,India,1991,13+,"Action, Romance",157,0
6004,6004,Movie,Pattam,j ramesh,Italy,2021,13+,"Drama, Kids, Special Interest",86,0
6005,6005,Movie,One and the Same,Felipe Cisneros,Italy,2021,13+,"Drama, Science Fiction",111,0
6006,6006,Movie,Ondu Motteya Kathe,Raj B. Shetty,Italy,2017,7+,"Comedy, Drama",132,0
6007,6007,Movie,Kuessipan,Myriam Verreault,Italy,2021,16+,"Arthouse, Drama",117,0
6008,6008,Movie,Jeevan Ek Sanghursh,Rahul Rawail,Italy,1990,13+,"Action, Comedy, Drama",158,0
6009,6009,TV Show,Jamillah & Aladdin,Unknown,Italy,2018,7+,"Action, Comedy, Kids",0,2
6010,6010,TV Show,Hook City,Unknown,Italy,2021,13+,"Action, Drama",0,1
6011,6011,Movie,Gho Gho Rani,Munni Pankaj,Italy,2019,ALL,"Drama, Romance",100,0
6012,6012,Movie,Ek Tha Tiger (English Subtitled),Kabir Khan,India,2012,UNRATED,"Action, International, Romance",133,0
6013,6013,Movie,Butch Bradley: From Las Vegas,Sean McNamara,Italy,2021,18+,"Arts, Entertainment, and Culture, Comedy",45,0
6014,6014,Movie,Black Bud,Amol Kale,Italy,2021,18+,"Arthouse, Drama",91,0
6015,6015,Movie,Alien Intruder,Ricardo Jacques Gale,Italy,1993,16+,"Science Fiction, Suspense",93,0
6016,6016,Movie,Against the Law,Jim Wynorski,Italy,1999,16+,"Action, Drama, Suspense",85,0
6017,6017,Movie,Wodehouse in Exile,Tim Fywell,Italy,2013,16+,Drama,83,0
6018,6018,Movie,Whose Streets?,"Sabaah Folayan, Damon Davis",Italy,2017,17+,Documentary,102,0
6019,6019,Movie,Where is Chicky? - Chapter Six,William Hoareau,Italy,2021,ALL,"Animation, Comedy, Kids",17,0
6020,6020,Movie,Walter's War,Alrick Riley,Italy,2008,16+,Drama,51,0
6021,6021,Movie,Timecrimes(English Subtitled),Nacho Vigalondo,Italy,2007,17+,"Arthouse, Horror, Science Fiction",92,0
6022,6022,TV Show,The Scar,Unknown,Italy,2017,18+,Drama,0,1
6023,6023,Movie,The Last Days of Lehman Brothers,Michael Samuels,Italy,2009,16+,Drama,52,0
6024,6024,Movie,The C Word,Tim Kirkby,Italy,2015,16+,Drama,90,0
6025,6025,TV Show,The Border,Unknown,Italy,2009,16+,"Drama, Suspense",0,3
6026,6026,TV Show,Sweet Combat,Unknown,Italy,2018,13+,"Comedy, Drama",0,1
6027,6027,Movie,Nuvvunte Naa Jathaga,Sanjay Karlapudi,Italy,2021,13+,Romance,128,0
6028,6028,TV Show,My Pet Monster,Unknown,Italy,1987,0+,"Animation, Kids",0,1
6029,6029,TV Show,My Dad The Rock Star,Unknown,Italy,2004,0+,"Animation, Kids",0,1
6030,6030,Movie,Maqsad,K. Bapaiah,Italy,1984,ALL,"Action, Arts, Entertainment, and Culture",165,0
6031,6031,Movie,Life Itself,Steve James,Italy,2014,17+,Documentary,121,0
6032,6032,Movie,Kill Me Three Times,Kriv Stenders,Italy,2015,17+,"Action, Adventure, Suspense",90,0
6033,6033,Movie,Insaaf Ki Awaaz,"D. Rama Naidu, B. Gopal",Italy,1986,13+,"Action, Drama",154,0
6034,6034,Movie,Herbie Hancock: Possibilities,Unknown,Italy,2006,8+,Arthouse,91,0
6035,6035,Movie,Gumm,"Ammar Lasani, Kanza Zia",Italy,2019,18+,"Action, Romance, Suspense",96,0
6036,6036,Movie,Gracie!,Brian Percival,Italy,2009,13+,"Drama, Romance",78,0
6037,6037,Movie,Extreme Movie,"Adam Jay Epstein, Andrew Jacobson",Italy,2008,17+,Comedy,85,0
6038,6038,TV Show,Dough boy,Unknown,Italy,2021,18+,"Drama, Romance",0,1
6039,6039,Movie,Cypher - Shoonya Se Shikhar Tak,Sagar Pathak,Italy,2019,7+,Drama,121,0
6040,6040,Movie,Big Bad Wolves (English Subtitled),magnolia,Italy,2014,UNRATED,"Arthouse, Comedy, Horror",110,0
6041,6041,Movie,Beyond The Black Rainbow,Panos Cosmatos,Italy,2012,17+,"Horror, Science Fiction",110,0
6042,6042,TV Show,Becharey,Unknown,Italy,2020,18+,Comedy,0,1
6043,6043,TV Show,A Toy Store Near You,Unknown,Italy,2021,14+,"Documentary, Kids, Science Fiction",0,3
6044,6044,Movie,2 Days In New York,Julie Delpy,Italy,2012,17+,Comedy,95,0
6045,6045,TV Show,Truth or Dare,Unknown,Italy,2021,18+,"Drama, Romance",0,1
6046,6046,TV Show,The Pursuit of Love,Unknown,Italy,2021,10+,"Drama, Historical, Romance",0,1
6047,6047,Movie,Somnus,Chris Reading,Italy,2016,13+,"Science Fiction, Suspense",83,0
6048,6048,Movie,Sidekicks,Aaron Norris,Italy,1992,8+,"Action, Kids, Young Adult Audience",101,0
6049,6049,Movie,Quit,Dick Rude,Italy,2021,16+,"Arthouse, Drama, Romance",87,0
6050,6050,Movie,Punarjagran,Aniruddha Upadhyay,Italy,2021,13+,"Drama, Special Interest",99,0
6051,6051,TV Show,Pinkfong! Phonics Songs,Unknown,Italy,2017,ALL,"Animation, Kids",0,1
6052,6052,Movie,Nicole Burch: Never Been Kissed,Corey Martin Craig,Italy,2020,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",50,0
6053,6053,TV Show,My Greek Table with Diane Kochilas,Unknown,Italy,2020,0+,Special Interest,0,1
6054,6054,Movie,Loving Miss Hatto,Aisling Walsh,Italy,2012,13+,Drama,91,0
6055,6055,Movie,"Love, Honour and Obey","Dominic Anciano, Ray Burdis",Italy,2003,18+,"Comedy, Drama",93,0
6056,6056,TV Show,Jacob Two-Two,Unknown,Italy,2006,7+,"Animation, Kids, Science Fiction",0,3
6057,6057,Movie,Garden of Hedon,Kevin Kangas,Italy,2012,18+,"Horror, Science Fiction",118,0
6058,6058,Movie,Friends and Crocodiles,Stephen Poliakoff,Italy,2006,16+,"Drama, Romance",109,0
6059,6059,TV Show,Four Senses,Unknown,Italy,2016,0+,Special Interest,0,2
6060,6060,Movie,Drowning Mona,Nick Gomez,Italy,2000,13+,"Comedy, Drama, Suspense",96,0
6061,6061,Movie,Dave Helem: DJ The Chicago Kid,Brian Volk-Weiss,Italy,2021,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",61,0
6062,6062,Movie,Carrie's War,Coky Giedroyc,Italy,2004,7+,"Drama, Kids",89,0
6063,6063,Movie,Arjun Anu,Jeffrey Gee Chin,Italy,2021,13+,"Action, Drama",133,0
6064,6064,Movie,An English Haunting,Charlie Steeds,Italy,2020,16+,Horror,89,0
6065,6065,Movie,Zomblies,David M Reynolds,Italy,2010,18+,Horror,47,0
6066,6066,Movie,Worth,Jenn Page,Italy,2021,13+,"Drama, Special Interest, Suspense",90,0
6067,6067,Movie,Wheeler,Ryan Ross,Italy,2021,8+,"Arts, Entertainment, and Culture",100,0
6068,6068,Movie,Vegas Life,Jacob Bellamy,Italy,2021,18+,"Action, Drama",56,0
6069,6069,Movie,Unthinkable,"George Loomis, Elias Talbot",Italy,2020,16+,Suspense,87,0
6070,6070,Movie,The Wake Up Call,Derrick Mullen,Italy,2021,13+,"Drama, Romance, Special Interest",98,0
6071,6071,TV Show,The Stanley Dynamic,Unknown,Italy,2016,0+,"Comedy, Kids",0,3
6072,6072,Movie,The Road to Cabazon,Jackson Begley,Italy,2020,16+,"Comedy, Drama",98,0
6073,6073,Movie,The Lithium Conspiracy,Davide Marengo,Italy,2012,13+,"Drama, Suspense",106,0
6074,6074,Movie,The Land Between The Lakes,Leslie Ramsey,Italy,2021,16+,"Animation, Horror",111,0
6075,6075,TV Show,The Bridge,Unknown,Italy,2014,17+,"Drama, Suspense",0,2
6076,6076,Movie,The Black List,patrick A. Albright,Italy,2021,16+,"Comedy, Horror, Suspense",61,0
6077,6077,Movie,The Birth of Deceit,Yaw Agyapong,Italy,2020,18+,Suspense,86,0
6078,6078,Movie,The Adventures Of Skippy The Bush Kangaroo,Rob Stewart,Italy,1997,ALL,Kids,64,0
6079,6079,Movie,Someone to Carry Me,Terry Allen,Italy,2015,16+,"Action, Drama, Suspense",99,0
6080,6080,Movie,Salt of the Earth,Herbert J. Biberman,Italy,1954,13+,Drama,92,0
6081,6081,Movie,Ram Joshi,Shantaram Rajaram Vankudre,Italy,1973,ALL,Drama,115,0
6082,6082,Movie,Patrick's Day,Terry McMahon,Italy,2014,13+,Drama,102,0
6083,6083,Movie,Mary J. Blige’s My Life,Vanessa Roth,Italy,2021,17+,"Arts, Entertainment, and Culture, Documentary",82,0
6084,6084,Movie,Man of Tomorrow: Prisoner 984,Tibor Takács,Italy,1982,13+,"Drama, Science Fiction, Suspense",69,0
6085,6085,TV Show,Luxe Listings Sydney,Unknown,Italy,2021,UNRATED,Unscripted,0,1
6086,6086,Movie,Locomotive,Jeremy Waltman,Italy,2012,18+,Drama,77,0
6087,6087,Movie,Jesus Shows You The Way To The Highway,Miguel Llansó,Italy,2020,18+,"Action, Comedy, Science Fiction",82,0
6088,6088,Movie,Hajar Juni Samma,Bikash Raj Acharya,Italy,2019,16+,Romance,123,0
6089,6089,Movie,"Fighter, Marbo Noy Morbo",Ravi Kinnagi,Italy,2011,13+,"Action, Drama, Romance",160,0
6090,6090,Movie,Double Blind,Thomas D. Moser,Italy,2019,16+,Action,90,0
6091,6091,Movie,Doors,"Saman Kesh, Jeff Desom, Dugan O'Neal",Italy,2021,16+,"Science Fiction, Suspense",84,0
6092,6092,Movie,Domino,Brian De Palma,Italy,2019,17+,"Action, Suspense",89,0
6093,6093,Movie,Dark,Ajoy Varma,Italy,2018,13+,"Action, Suspense",122,0
6094,6094,Movie,Dabbe 5: Zehr-i Cin,Hasan Karacadağ,Italy,2014,18+,Horror,133,0
6095,6095,Movie,Corona,Mostafa Keshvari,Italy,2020,18+,"Drama, Science Fiction, Suspense",72,0
6096,6096,Movie,Chidambaram Railway Gate,Sivabalan,Italy,2021,ALL,"Action, Drama, Romance",108,0
6097,6097,Movie,Charade,Stanley Donen,Italy,1963,16+,Comedy,113,0
6098,6098,TV Show,Blood on the Deck,Unknown,Italy,2020,14+,"Documentary, Special Interest, Unscripted",0,1
6099,6099,Movie,Bandish,K. Bapaiah,Italy,1980,13+,"Action, Drama",144,0
6100,6100,Movie,Awake,Joby Harold,Italy,2007,17+,"Drama, Suspense",84,0
6101,6101,Movie,Anu and Arjun(Kannada),Jeffrey Gee Chin,Italy,2021,13+,"Action, Drama",133,0
6102,6102,Movie,American Mobster: Miami Shakedown,Marcus Dreeke,Italy,2010,18+,Action,83,0
6103,6103,Movie,A brief inquisition into the Luxury Dining Experience (and the world of food),Riagáin Grainger,Italy,2020,16+,"Comedy, Drama",21,0
6104,6104,Movie,"Vanilla, Strawberry & Chocolate",Girish Vishwanath,Italy,2018,13+,Drama,120,0
6105,6105,Movie,TIP,Lafayette Cabell,Italy,2021,18+,"Action, Drama",43,0
6106,6106,Movie,The shadow of the sun,David Blanco,Italy,2011,16+,"Comedy, Drama",104,0
6107,6107,Movie,The Return of the Light - The Beginning,Gastão Coimbra,Italy,2021,13+,"Action, Drama, Science Fiction",82,0
6108,6108,Movie,The Man With The Golden Arm,Otto Preminger,Italy,1955,13+,"Action, Suspense",119,0
6109,6109,Movie,The Demon's Waltz,Ryan Callaway,Italy,2020,13+,"Horror, Suspense",116,0
